HexagonNumber,HexandMonth,Month,Under20,20to29,30to39,40to49,50to59,60to69,70andabove,TotalNarcan,NarcanAdministered,Male,Female,MPDCalls,FEMSCalls,MedicalCalls,MiscCals,OverdoseCalls,PropertyCalls,QOLCalls,TrafficCalls,ViolentCalls,AverageTemperature,AverageHumidity,AveragePrecipitation,Unemployment
425,425-9,9,0,0,0,0,0,0,0,0,0,0,0,142,31,36,20,0,30,87,44,17,84.56392857,0.577857143,0.000482143,0.062
425,425-10,10,0,0,0,0,0,0,0,0,0,0,0,120,22,21,25,0,31,65,46,13,84.56392857,0.577857143,0.000482143,0.109
425,425-11,11,0,0,0,0,0,0,0,0,0,0,0,219,45,60,41,1,51,111,56,12,84.56392857,0.577857143,0.000482143,0.1235
425,425-12,12,0,0,0,0,0,0,0,0,0,0,0,220,56,56,48,1,47,124,53,32,84.56392857,0.577857143,0.000482143,0.192
426,426-1,1,0,0,0,0,0,0,0,0,0,0,0,432,93,117,74,10,49,275,103,54,84.56392857,0.577857143,0.000482143,0.17625
426,426-2,2,0,0,0,0,0,0,0,0,0,0,0,176,71,78,43,5,20,101,42,26,84.56392857,0.577857143,0.000482143,0.157666667
426,426-3,3,0,0,0,0,0,0,0,0,0,0,0,24,8,7,7,0,9,9,5,4,84.56392857,0.577857143,0.000482143,0.157666667
426,426-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.152
426,426-5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2,0,84.56392857,0.577857143,0.000482143,0.1655
426,426-6,6,0,0,0,0,0,0,0,0,0,0,0,63,16,19,18,1,5,36,15,11,84.56392857,0.577857143,0.000482143,0.255
426,426-7,7,0,0,0,0,0,0,0,0,0,0,0,143,38,44,32,0,32,73,37,21,84.56392857,0.577857143,0.000482143,0.255
426,426-8,8,0,0,0,0,0,0,0,0,0,0,0,52,11,11,8,0,21,23,19,3,84.56392857,0.577857143,0.000482143,0.2615
426,426-9,9,0,0,0,0,0,0,0,0,0,0,0,74,27,26,17,1,17,40,25,16,84.56392857,0.577857143,0.000482143,0.1952
426,426-10,10,0,0,0,0,0,0,0,0,0,0,0,94,20,25,17,0,24,48,26,15,84.56392857,0.577857143,0.000482143,0.166
426,426-11,11,0,0,0,0,0,0,0,0,0,0,0,181,60,63,47,4,32,95,41,18,84.56392857,0.577857143,0.000482143,0.180333333
426,426-12,12,0,0,0,0,0,0,0,0,0,0,0,73,11,15,8,3,16,42,11,8,84.56392857,0.577857143,0.000482143,0.180333333
427,427-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.0465
427,427-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.042
427,427-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.042
427,427-4,4,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,1,3,1,0,84.56392857,0.577857143,0.000482143,0.042
427,427-5,5,0,0,0,0,0,0,0,0,0,0,0,15,5,8,6,0,5,1,1,0,84.56392857,0.577857143,0.000482143,0.0575
427,427-6,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,84.56392857,0.577857143,0.000482143,0.053
427,427-7,7,0,0,0,0,0,0,0,0,0,0,0,26,11,14,7,0,7,9,6,0,84.56392857,0.577857143,0.000482143,0.0585
427,427-8,8,0,0,0,0,0,0,0,0,0,0,0,136,15,21,22,0,44,64,36,10,84.56392857,0.577857143,0.000482143,0.043
427,427-9,9,0,0,0,0,0,0,0,0,0,0,0,59,1,4,12,0,30,14,7,0,84.56392857,0.577857143,0.000482143,0.042
427,427-10,10,0,0,0,0,0,0,0,0,0,0,0,48,8,11,2,1,21,21,5,0,84.56392857,0.577857143,0.000482143,0.0335
427,427-11,11,0,0,0,0,0,0,0,0,0,0,0,110,35,44,15,0,25,61,39,8,84.56392857,0.577857143,0.000482143,0.031333333
427,427-12,12,0,0,0,0,0,0,0,0,0,0,0,378,90,121,60,1,68,218,143,55,84.56392857,0.577857143,0.000482143,0.025
428,428-1,1,0,0,0,0,0,0,0,0,0,0,0,187,36,51,33,2,64,73,44,6,84.56392857,0.577857143,0.000482143,0.02575
428,428-2,2,0,0,0,0,0,0,0,0,0,0,0,327,86,114,56,0,55,188,109,22,84.56392857,0.577857143,0.000482143,0.028666667
428,428-3,3,0,0,0,0,0,0,0,0,0,0,0,191,36,41,22,1,49,114,72,20,84.56392857,0.577857143,0.000482143,0.0454
428,428-4,4,0,0,0,0,0,0,0,0,0,0,0,312,74,97,63,4,48,174,94,39,84.56392857,0.577857143,0.000482143,0.052
428,428-5,5,0,0,0,0,0,0,0,0,0,0,0,195,37,54,33,2,48,95,36,14,84.56392857,0.577857143,0.000482143,0.057
428,428-6,6,0,0,0,0,0,0,0,0,0,0,0,319,90,128,70,5,31,175,65,22,84.56392857,0.577857143,0.000482143,0.068
428,428-7,7,0,0,0,0,0,0,0,0,0,0,0,344,138,188,37,9,31,217,158,39,84.56392857,0.577857143,0.000482143,0.0906
428,428-8,8,0,0,0,0,0,0,0,0,0,0,0,170,36,50,27,0,20,109,71,18,84.56392857,0.577857143,0.000482143,0.15
428,428-9,9,0,0,0,0,0,0,0,0,0,0,0,93,22,19,12,0,15,69,47,14,84.56392857,0.577857143,0.000482143,0.195
428,428-10,10,0,0,0,0,0,0,0,0,0,0,0,101,15,24,31,1,18,42,10,5,84.56392857,0.577857143,0.000482143,0.206333333
428,428-11,11,0,0,0,0,0,0,0,0,0,0,0,445,80,125,118,9,37,236,66,31,84.56392857,0.577857143,0.000482143,0.226
428,428-12,12,0,0,0,0,0,0,0,0,0,0,0,229,38,42,42,2,32,149,54,20,84.56392857,0.577857143,0.000482143,0.165333333
429,429-1,1,0,0,0,0,0,0,0,0,0,0,0,10,3,2,5,0,0,6,6,0,84.56392857,0.577857143,0.000482143,0.1845
429,429-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.1395
429,429-3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.152
429,429-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.220666667
429,429-5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.220666667
429,429-6,6,0,0,0,0,0,0,0,0,0,0,0,20,8,10,8,0,3,7,2,1,84.56392857,0.577857143,0.000482143,0.255
429,429-7,7,0,0,0,0,0,0,0,0,0,0,0,20,2,0,7,0,4,11,8,5,84.56392857,0.577857143,0.000482143,0.331
429,429-8,8,0,0,0,0,0,0,0,0,0,0,0,104,32,30,29,1,13,63,37,11,84.56392857,0.577857143,0.000482143,0.2615
429,429-9,9,0,0,0,0,0,0,0,0,0,0,0,103,28,33,19,2,7,70,42,23,84.56392857,0.577857143,0.000482143,0.2615
429,429-10,10,0,0,0,0,0,0,0,0,0,0,0,22,4,5,6,1,2,12,5,2,84.56392857,0.577857143,0.000482143,0.192
429,429-11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.0355
429,429-12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.0465
430,430-1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,2,3,0,4,2,1,0,84.56392857,0.577857143,0.000482143,0.0465
430,430-2,2,0,0,0,0,0,0,0,0,0,0,0,11,3,6,2,0,2,4,2,0,84.56392857,0.577857143,0.000482143,0.042
430,430-3,3,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,3,4,2,0,84.56392857,0.577857143,0.000482143,0.037
430,430-4,4,0,0,0,0,0,0,0,0,0,0,0,39,20,27,10,0,4,18,12,4,84.56392857,0.577857143,0.000482143,0.049
430,430-5,5,0,0,0,0,0,0,0,0,0,0,0,39,5,5,1,0,15,23,12,0,84.56392857,0.577857143,0.000482143,0.049666667
430,430-6,6,0,0,0,0,0,0,0,0,0,0,0,68,9,17,9,0,18,33,24,1,84.56392857,0.577857143,0.000482143,0.039333333
430,430-7,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,1,0,84.56392857,0.577857143,0.000482143,0.0345
430,430-8,8,0,0,0,0,0,0,0,0,0,0,0,18,2,2,4,0,5,9,7,1,84.56392857,0.577857143,0.000482143,0.0345
430,430-9,9,0,0,0,0,0,0,0,0,0,0,0,39,7,6,6,0,18,16,5,0,84.56392857,0.577857143,0.000482143,0.027
430,430-10,10,0,0,0,0,0,0,0,0,0,0,0,238,46,68,39,2,57,118,75,18,84.56392857,0.577857143,0.000482143,0.0226
430,430-11,11,0,0,0,0,0,0,0,0,0,0,0,191,27,36,41,0,46,95,55,13,84.56392857,0.577857143,0.000482143,0.04
430,430-12,12,0,0,0,0,0,0,0,0,0,0,0,235,44,66,40,5,52,116,68,23,84.56392857,0.577857143,0.000482143,0.0338
431,431-12,12,0,0,0,1,0,0,0,1,1,0,1,430,78,114,61,5,118,210,109,40,84.56392857,0.577857143,0.000482143,0.054
431,431-1,1,0,0,0,0,0,0,0,0,0,0,0,386,116,163,65,6,65,203,96,34,84.56392857,0.577857143,0.000482143,0.055
431,431-2,2,0,0,0,0,0,0,0,0,0,0,0,281,93,135,36,1,53,149,88,21,84.56392857,0.577857143,0.000482143,0.08325
431,431-3,3,0,0,0,0,0,0,0,0,0,0,0,240,67,92,35,5,49,126,74,25,84.56392857,0.577857143,0.000482143,0.08575
431,431-4,4,0,0,0,0,0,0,0,0,0,0,0,181,43,47,35,0,29,113,42,9,84.56392857,0.577857143,0.000482143,0.0905
431,431-5,5,0,0,0,0,0,0,0,0,0,0,0,37,14,17,6,0,8,20,9,4,84.56392857,0.577857143,0.000482143,0.14825
431,431-6,6,0,0,0,0,0,0,0,0,0,0,0,11,7,10,0,0,1,7,4,2,84.56392857,0.577857143,0.000482143,0.1515
431,431-7,7,0,0,0,0,0,0,0,0,0,0,0,75,9,12,16,0,9,47,32,3,84.56392857,0.577857143,0.000482143,0.195
431,431-8,8,0,0,0,0,0,0,0,0,0,0,0,181,105,137,37,7,26,79,50,22,84.56392857,0.577857143,0.000482143,0.195
431,431-9,9,0,0,0,0,0,0,0,0,0,0,0,22,5,7,6,0,9,5,4,2,84.56392857,0.577857143,0.000482143,0.226
431,431-10,10,0,0,0,0,0,0,0,0,0,0,0,413,30,69,299,0,18,57,46,8,84.56392857,0.577857143,0.000482143,0.1845
431,431-11,11,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,0,1,2,2,2,84.56392857,0.577857143,0.000482143,0.152
432,432-1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,84.56392857,0.577857143,0.000482143,0.152
432,432-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.152
432,432-3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,0,3,0,1,9,8,0,84.56392857,0.577857143,0.000482143,0.2415
432,432-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.331
432,432-5,5,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,1,0,0,0,84.56392857,0.577857143,0.000482143,0.195
432,432-6,6,0,0,0,0,0,0,0,0,0,0,0,144,54,55,37,2,17,87,49,24,84.56392857,0.577857143,0.000482143,0.331
432,432-7,7,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,2,2,0,84.56392857,0.577857143,0.000482143,0.0355
432,432-8,8,0,0,0,0,0,0,0,0,0,0,0,17,2,1,4,0,2,12,7,0,84.56392857,0.577857143,0.000482143,0.051
432,432-9,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.051
432,432-10,10,0,0,0,0,0,0,0,0,0,0,0,9,3,5,5,0,2,0,0,0,84.56392857,0.577857143,0.000482143,0.0465
432,432-11,11,0,0,0,0,0,0,0,0,0,0,0,9,1,1,2,0,1,6,4,1,84.56392857,0.577857143,0.000482143,0.04125
432,432-12,12,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,3,6,4,1,84.56392857,0.577857143,0.000482143,0.032
433,433-1,1,0,0,0,0,0,0,0,0,0,0,0,76,12,15,15,0,20,38,19,3,84.56392857,0.577857143,0.000482143,0.027
433,433-2,2,0,0,0,0,0,0,0,0,0,0,0,34,13,14,6,0,10,17,13,4,84.56392857,0.577857143,0.000482143,0.035
433,433-3,3,0,0,0,0,0,0,0,0,0,0,0,19,1,1,5,0,3,11,10,0,84.56392857,0.577857143,0.000482143,0.029
433,433-4,4,0,0,0,0,0,0,0,0,0,0,0,36,6,6,3,0,12,21,15,2,84.56392857,0.577857143,0.000482143,0.0285
433,433-5,5,0,0,0,0,0,0,0,0,0,0,0,31,5,4,3,0,10,19,11,0,84.56392857,0.577857143,0.000482143,0.028666667
433,433-6,6,0,0,0,0,0,0,0,0,0,0,0,135,35,42,30,1,37,60,45,16,84.56392857,0.577857143,0.000482143,0.036166667
433,433-7,7,0,0,0,0,0,0,0,0,0,0,0,418,40,59,236,2,43,118,78,32,84.56392857,0.577857143,0.000482143,0.0546
433,433-8,8,0,0,0,0,0,0,0,0,0,0,0,493,144,205,81,6,67,278,159,43,84.56392857,0.577857143,0.000482143,0.057
433,433-9,9,0,0,0,0,0,0,0,0,0,0,0,238,37,42,32,1,70,130,68,13,84.56392857,0.577857143,0.000482143,0.0758
433,433-10,10,0,0,0,0,0,0,0,0,0,0,0,658,153,296,96,12,82,325,186,75,84.56392857,0.577857143,0.000482143,0.07225
433,433-11,11,0,0,0,0,0,0,0,0,0,0,0,139,37,52,38,0,32,54,27,19,84.56392857,0.577857143,0.000482143,0.0715
433,433-12,12,0,0,0,0,0,0,0,0,0,0,0,156,22,26,28,2,52,70,30,10,84.56392857,0.577857143,0.000482143,0.10175
434,434-1,1,0,0,0,0,0,0,0,0,0,0,0,81,17,16,11,0,21,50,37,5,84.56392857,0.577857143,0.000482143,0.09
434,434-2,2,0,0,0,0,0,0,0,0,0,0,0,208,74,105,33,4,30,110,43,26,84.56392857,0.577857143,0.000482143,0.162
434,434-3,3,0,0,0,0,0,0,0,0,0,0,0,152,43,57,33,5,22,78,41,17,84.56392857,0.577857143,0.000482143,0.1715
434,434-4,4,0,0,0,0,0,0,0,0,0,0,0,49,11,15,12,0,8,25,14,4,84.56392857,0.577857143,0.000482143,0.155
434,434-5,5,0,0,0,0,0,0,0,0,0,0,0,104,38,51,18,4,10,59,27,13,84.56392857,0.577857143,0.000482143,0.155
434,434-6,6,0,0,0,0,0,0,0,0,0,0,0,172,34,45,36,1,24,100,71,14,84.56392857,0.577857143,0.000482143,0.18975
434,434-7,7,0,0,0,0,0,0,0,0,0,0,0,174,72,107,19,6,23,91,37,23,84.56392857,0.577857143,0.000482143,0.152
434,434-8,8,0,0,0,0,0,0,0,0,0,0,0,143,31,31,33,0,9,101,74,6,84.56392857,0.577857143,0.000482143,0.152
434,434-9,9,0,0,0,0,0,0,0,0,0,0,0,24,2,2,5,0,12,7,7,0,84.56392857,0.577857143,0.000482143,0.152
434,434-10,10,0,0,0,0,0,0,0,0,0,0,0,15,2,2,5,0,3,7,7,1,84.56392857,0.577857143,0.000482143,0.127
434,434-11,11,0,0,0,0,0,0,0,0,0,0,0,70,12,8,9,0,19,46,35,0,84.56392857,0.577857143,0.000482143,0.127
434,434-12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.195
435,435-2,2,0,1,0,0,0,0,0,1,1,1,0,2,1,2,0,0,1,0,0,0,84.56392857,0.577857143,0.000482143,0.2165
435,435-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.331
435,435-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.02
435,435-4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.02
435,435-5,5,0,0,0,0,0,0,0,0,0,0,0,29,3,2,7,0,5,18,14,0,84.56392857,0.577857143,0.000482143,0.02
435,435-6,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,4,1,0,0,84.56392857,0.577857143,0.000482143,0.0355
435,435-7,7,0,0,0,0,0,0,0,0,0,0,0,7,1,1,2,0,4,1,0,0,84.56392857,0.577857143,0.000482143,0.051
435,435-8,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,3,2,2,0,84.56392857,0.577857143,0.000482143,0.051
435,435-9,9,0,0,0,0,0,0,0,0,0,0,0,9,7,6,0,0,4,6,3,0,84.56392857,0.577857143,0.000482143,0.0405
435,435-10,10,0,0,0,0,0,0,0,0,0,0,0,43,2,3,13,0,13,16,6,1,84.56392857,0.577857143,0.000482143,0.036
435,435-11,11,0,0,0,0,0,0,0,0,0,0,0,24,10,12,3,1,4,14,13,2,84.56392857,0.577857143,0.000482143,0.03325
435,435-12,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,84.56392857,0.577857143,0.000482143,0.022
436,436-4,4,0,0,0,1,0,1,0,2,1,2,0,11,3,3,2,0,4,5,2,0,84.56392857,0.577857143,0.000482143,0.021666667
436,436-11,11,0,0,0,0,0,1,1,2,1,2,0,27,9,11,12,0,4,9,5,0,84.56392857,0.577857143,0.000482143,0.023
436,436-5,5,0,0,0,1,0,0,0,1,1,1,0,97,22,29,21,0,22,47,29,3,84.56392857,0.577857143,0.000482143,0.04225
436,436-12,12,0,0,0,0,0,1,0,1,1,1,0,246,66,89,44,0,37,142,80,22,84.56392857,0.577857143,0.000482143,0.052
436,436-1,1,0,0,0,0,0,0,0,0,0,0,0,234,74,96,33,1,46,132,62,31,84.56392857,0.577857143,0.000482143,0.06775
436,436-2,2,0,0,0,0,0,0,0,0,0,0,0,257,58,67,44,0,43,161,70,19,84.56392857,0.577857143,0.000482143,0.074
436,436-3,3,0,0,0,0,0,0,0,0,0,0,0,166,28,25,27,1,46,95,51,5,84.56392857,0.577857143,0.000482143,0.07875
436,436-6,6,0,0,0,0,0,0,0,0,0,0,0,191,62,70,37,4,31,111,64,32,84.56392857,0.577857143,0.000482143,0.1035
436,436-7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,84.56392857,0.577857143,0.000482143,0.1
436,436-8,8,0,0,0,0,0,0,0,0,0,0,0,51,12,10,11,1,17,24,8,3,84.56392857,0.577857143,0.000482143,0.105
436,436-9,9,0,0,0,0,0,0,0,0,0,0,0,61,7,4,10,0,13,41,25,0,84.56392857,0.577857143,0.000482143,0.0995
436,436-10,10,0,0,0,0,0,0,0,0,0,0,0,174,41,56,40,0,33,86,39,23,84.56392857,0.577857143,0.000482143,0.2
437,437-3,3,0,0,0,1,0,0,0,1,1,1,0,145,36,44,23,1,32,81,47,18,84.56392857,0.577857143,0.000482143,0.180333333
437,437-1,1,0,0,0,0,0,0,0,0,0,0,0,242,50,63,44,3,38,144,75,26,84.56392857,0.577857143,0.000482143,0.129
437,437-2,2,0,0,0,0,0,0,0,0,0,0,0,226,74,90,54,7,19,130,83,30,84.56392857,0.577857143,0.000482143,0.138
437,437-4,4,0,0,0,0,0,0,0,0,0,0,0,111,53,63,20,1,19,61,38,11,84.56392857,0.577857143,0.000482143,0.1535
437,437-5,5,0,0,0,0,0,0,0,0,0,0,0,47,11,13,8,1,16,20,9,1,84.56392857,0.577857143,0.000482143,0.152
437,437-6,6,0,0,0,0,0,0,0,0,0,0,0,44,6,10,6,0,14,20,11,1,84.56392857,0.577857143,0.000482143,0.152
437,437-7,7,0,0,0,0,0,0,0,0,0,0,0,75,20,23,15,0,16,41,31,0,84.56392857,0.577857143,0.000482143,0.127
437,437-8,8,0,0,0,0,0,0,0,0,0,0,0,50,30,28,12,1,12,27,15,2,84.56392857,0.577857143,0.000482143,0.127
437,437-9,9,0,0,0,0,0,0,0,0,0,0,0,18,6,7,3,0,8,6,3,0,84.56392857,0.577857143,0.000482143,0.102
437,437-10,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,84.56392857,0.577857143,0.000482143,0.102
437,437-11,11,0,0,0,0,0,0,0,0,0,0,0,12,5,4,4,0,0,9,7,0,84.56392857,0.577857143,0.000482143,0.02
437,437-12,12,0,0,0,0,0,0,0,0,0,0,0,7,3,2,2,0,3,3,0,0,84.56392857,0.577857143,0.000482143,0.02
438,438-1,1,0,0,0,0,0,0,0,0,0,0,0,19,1,1,4,0,10,5,3,1,84.56392857,0.577857143,0.000482143,0.058
438,438-2,2,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,4,1,1,0,84.56392857,0.577857143,0.000482143,0.0355
438,438-3,3,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,0,3,2,1,0,84.56392857,0.577857143,0.000482143,0.0355
438,438-4,4,0,0,0,0,0,0,0,0,0,0,0,15,1,2,3,0,8,3,2,0,84.56392857,0.577857143,0.000482143,0.051
438,438-5,5,0,0,0,0,0,0,0,0,0,0,0,16,9,8,4,0,7,6,4,2,84.56392857,0.577857143,0.000482143,0.045
438,438-6,6,0,0,0,0,0,0,0,0,0,0,0,27,2,3,4,0,5,17,10,0,84.56392857,0.577857143,0.000482143,0.0395
438,438-7,7,0,0,0,0,0,0,0,0,0,0,0,40,8,8,9,0,9,22,14,0,84.56392857,0.577857143,0.000482143,0.030333333
438,438-8,8,0,0,0,0,0,0,0,0,0,0,0,19,3,1,1,0,15,5,5,3,84.56392857,0.577857143,0.000482143,0.021
438,438-9,9,0,0,0,0,0,0,0,0,0,0,0,17,3,4,3,0,6,7,6,0,84.56392857,0.577857143,0.000482143,0.025
438,438-10,10,0,0,0,0,0,0,0,0,0,0,0,76,19,24,16,0,21,34,28,2,84.56392857,0.577857143,0.000482143,0.0215
438,438-11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84.56392857,0.577857143,0.000482143,0.051
438,438-12,12,0,0,0,0,0,0,0,0,0,0,0,52,17,21,6,0,17,25,15,8,84.56392857,0.577857143,0.000482143,0.051
439,439-10,10,0,1,0,0,0,2,1,4,1,1,3,183,49,72,31,3,37,89,47,22,84.56392857,0.577857143,0.000482143,0.063
439,439-4,4,0,0,0,0,2,0,0,2,1,2,0,745,233,307,118,10,122,421,183,98,84.56392857,0.577857143,0.000482143,0.068285714
439,439-3,3,0,0,0,0,1,0,0,1,1,1,0,294,58,88,53,4,59,148,73,25,84.56392857,0.577857143,0.000482143,0.059
439,439-5,5,0,0,1,0,0,0,0,1,1,1,0,231,42,50,49,2,60,112,50,18,84.56392857,0.577857143,0.000482143,0.08575
439,439-7,7,0,0,0,0,1,0,0,1,1,1,0,260,25,124,64,1,16,80,48,24,84.56392857,0.577857143,0.000482143,0.067
439,439-8,8,0,0,0,1,0,0,0,1,1,1,0,51,7,28,15,0,1,14,11,8,84.56392857,0.577857143,0.000482143,0.056
439,439-1,1,0,0,0,0,0,0,0,0,0,0,0,28,4,6,8,0,5,13,11,4,84.56392857,0.577857143,0.000482143,0.0915
439,439-2,2,0,0,0,0,0,0,0,0,0,0,0,53,16,13,19,1,8,28,19,1,84.56392857,0.577857143,0.000482143,0.203333333
439,439-6,6,0,0,0,0,0,0,0,0,0,0,0,102,16,19,19,0,35,45,20,6,84.56392857,0.577857143,0.000482143,0.157
439,439-9,9,0,0,0,0,0,0,0,0,0,0,0,106,9,7,18,0,24,66,18,4,84.56392857,0.577857143,0.000482143,0.139
439,439-11,11,0,0,0,0,0,0,0,0,0,0,0,51,11,10,8,0,23,21,11,5,84.56392857,0.577857143,0.000482143,0.1295
439,439-12,12,0,0,0,0,0,0,0,0,0,0,0,107,27,28,28,1,23,54,23,5,84.56392857,0.577857143,0.000482143,0.1615
440,440-5,5,0,0,1,0,1,4,1,7,1,6,1,108,23,22,20,4,23,62,31,16,84.56392857,0.577857143,0.000482143,0.1675
440,440-9,9,0,1,1,0,0,2,0,4,1,4,0,74,31,32,14,1,6,52,36,10,84.56392857,0.577857143,0.000482143,0.152
440,440-10,10,1,0,0,0,0,3,0,4,1,2,2,39,11,15,10,0,11,14,5,0,84.56392857,0.577857143,0.000482143,0.127
440,440-4,4,0,0,0,2,0,1,0,3,1,3,0,70,52,54,10,1,12,45,13,5,84.56392857,0.577857143,0.000482143,0.127
440,440-6,6,0,1,0,1,1,0,0,3,1,3,0,7,3,4,1,0,0,5,3,3,84.56392857,0.577857143,0.000482143,0.102
440,440-7,7,0,0,3,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.102
440,440-8,8,2,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,84.56392857,0.577857143,0.000482143,0.02
440,440-2,2,0,0,0,0,1,1,0,2,1,1,1,3,0,0,0,0,3,0,0,0,84.56392857,0.577857143,0.000482143,0.02
440,440-11,11,0,1,0,0,0,1,0,2,1,2,0,13,6,6,1,0,4,8,1,0,84.56392857,0.577857143,0.000482143,0.058
440,440-12,12,0,0,0,0,0,2,0,2,1,1,1,8,1,0,2,0,4,3,2,0,84.56392857,0.577857143,0.000482143,0.096
440,440-1,1,1,0,0,0,0,0,0,1,1,0,0,9,3,3,2,0,7,0,0,0,84.56392857,0.577857143,0.000482143,0.055666667
440,440-3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,1,0,84.56392857,0.577857143,0.000482143,0.055666667
441,441-8,8,0,0,0,1,1,2,0,4,1,3,1,21,1,1,3,0,15,3,3,0,84.56392857,0.577857143,0.000482143,0.051
441,441-7,7,1,1,0,1,0,0,0,3,1,2,0,39,15,14,3,0,4,33,26,3,84.56392857,0.577857143,0.000482143,0.046666667
441,441-9,9,1,0,1,0,1,0,0,3,1,3,0,35,13,17,8,0,7,16,8,2,84.56392857,0.577857143,0.000482143,0.046666667
441,441-4,4,0,0,0,0,2,0,0,2,1,2,0,70,10,13,16,0,26,25,12,2,84.56392857,0.577857143,0.000482143,0.039666667
441,441-10,10,0,0,1,0,1,0,0,2,1,2,0,17,0,0,1,0,9,7,6,4,84.56392857,0.577857143,0.000482143,0.024
441,441-12,12,1,0,0,0,1,0,0,2,1,1,0,47,27,28,4,0,14,28,15,0,84.56392857,0.577857143,0.000482143,0.033
441,441-3,3,0,0,0,0,1,0,0,1,1,1,0,45,26,25,2,0,10,34,23,3,84.56392857,0.577857143,0.000482143,0.02725
441,441-5,5,0,0,0,1,0,0,0,1,1,1,0,5,0,0,0,0,1,4,3,0,84.56392857,0.577857143,0.000482143,0.0486
441,441-6,6,0,0,0,0,1,0,0,1,1,1,0,60,18,14,10,0,25,29,19,6,84.56392857,0.577857143,0.000482143,0.044333333
441,441-1,1,0,0,0,0,0,0,0,0,0,0,0,110,33,35,20,1,23,64,40,20,84.56392857,0.577857143,0.000482143,0.06975
441,441-2,2,0,0,0,0,0,0,0,0,0,0,0,530,180,300,102,8,44,256,106,44,84.56392857,0.577857143,0.000482143,0.0635
